coin,date,volume,price,market_cap
btg,2017-11-12,130716000,306.732,0.0
btg,2017-11-13,53141500,268.54,0.0
btg,2017-11-14,36593400,192.855,0.0
btg,2017-11-15,36304100,159.585,0.0
btg,2017-11-16,25753400,167.991,0.0
btg,2017-11-17,30481800,146.236,0.0
btg,2017-11-18,22986900,157.807,0.0
btg,2017-11-19,19085700,135.188,0.0
btg,2017-11-20,12389200,124.002,0.0
btg,2017-11-21,405951000,240.898,0.0
btg,2017-11-22,138356000,248.394,0.0
btg,2017-11-23,149962000,285.349,0.0
btg,2017-11-24,509903000,390.328,0.0
btg,2017-11-25,206896000,343.701,5729946292.0
btg,2017-11-26,157013000,344.524,5744317070.0
btg,2017-11-27,132523000,360.305,6008098878.0
btg,2017-11-28,100014000,335.272,5591263616.0
btg,2017-11-29,234562000,327.187,5457057445.0
btg,2017-11-30,179704000,294.607,4914257934.0
btg,2017-12-01,143676000,306.257,5109166424.0
btg,2017-12-02,95491400,299.402,4995372246.0
btg,2017-12-03,239101000,334.61,5583423283.0
btg,2017-12-04,142268000,319.437,5330828092.0
btg,2017-12-05,107882000,314.476,5248627581.0
btg,2017-12-06,148447000,286.674,4785058084.0
btg,2017-12-07,143341000,261.629,4367506612.0
btg,2017-12-08,188106000,262.79,4387364085.0
btg,2017-12-09,100459000,239.269,3995107054.0
btg,2017-12-10,145513000,224.517,3749161356.0
btg,2017-12-10,143810000,219.701,3912077306.97
dsh,2014-10-07,1280,8.24968e-07,34454.0
dsh,2014-10-08,693,8.69794e-07,36654.0
dsh,2014-10-09,679,5.79342e-07,24602.0
dsh,2014-10-10,535,5.69272e-07,24382.0
dsh,2014-10-11,384,5.36087e-07,23177.0
dsh,2014-10-12,319,5.98623e-07,26131.0
dsh,2014-10-13,143,5.77764e-07,25435.0
dsh,2014-10-14,423,5.25845e-07,23324.0
dsh,2014-10-15,259,4.66524e-07,20867.0
dsh,2014-10-16,289,4.59742e-07,20737.0
dsh,2014-10-17,159,4.13321e-07,18804.0
dsh,2014-10-18,436,4.87229e-07,22360.0
dsh,2014-10-19,1268,6.70177e-07,31042.0
dsh,2014-10-20,1204,9.22856e-07,43124.0
dsh,2014-10-21,802,8.17747e-07,38501.0
dsh,2014-10-22,1091,7.49553e-07,35575.0
dsh,2014-10-23,499,7.2509e-07,34673.0
dsh,2014-10-24,741,5.7974e-07,27934.0
dsh,2014-10-25,166,5.67223e-07,27564.0
dsh,2014-10-26,250,5.37524e-07,26276.0
dsh,2014-10-27,350,5.36498e-07,26410.0
dsh,2014-10-28,288,4.70486e-07,23199.0
dsh,2014-10-29,250,4.81805e-07,24044.0
dsh,2014-10-30,237,4.36034e-07,21914.0
dsh,2014-10-31,143,4.30503e-07,21809.0
dsh,2014-11-01,185,4.6636e-07,23778.0
dsh,2014-11-02,52,4.00435e-07,20544.0
dsh,2014-11-03,85,3.97472e-07,20559.0
dsh,2014-11-04,122,3.80909e-07,19820.0
dsh,2014-11-05,124,3.55745e-07,18631.0
dsh,2014-11-06,211,3.13942e-07,16493.0
dsh,2014-11-07,153,3.11807e-07,16381.0
dsh,2014-11-08,182,2.97119e-07,15858.0
dsh,2014-11-09,228,3.29965e-07,17733.0
dsh,2014-11-10,649,3.84375e-07,20799.0
dsh,2014-11-11,525,3.80878e-07,20755.0
dsh,2014-11-12,405,3.77384e-07,20697.0
dsh,2014-11-13,239,3.81135e-07,21040.0
dsh,2014-11-14,477,3.46511e-07,19263.0
dsh,2014-11-15,356,2.96558e-07,16588.0
dsh,2014-11-16,504,2.78719e-07,15659.0
dsh,2014-11-17,102,2.76339e-07,15604.0
dsh,2014-11-18,445,2.08874e-07,11872.0
dsh,2014-11-19,76,1.63255e-07,9330.0
dsh,2014-11-20,64,1.5624e-07,8986.0
dsh,2014-11-21,39,1.30265e-07,7527.0
dsh,2014-11-22,115,1.4691e-07,8540.0
dsh,2014-11-23,94,1.40502e-07,8222.0
dsh,2014-11-24,24,1.43558e-07,8438.0
dsh,2014-11-25,31,1.40144e-07,8295.0
dsh,2014-11-26,123,1.33094e-07,7917.0
dsh,2014-11-27,16,1.07027e-07,6404.0
dsh,2014-11-28,13,1.04802e-07,6303.0
dsh,2014-11-29,10,1.08535e-07,6561.0
dsh,2014-11-30,21,1.07903e-07,6553.0
dsh,2014-12-01,15,1.09538e-07,6695.0
dsh,2014-12-02,68,1.03588e-07,6365.0
dsh,2014-12-03,10,9.64774e-08,5963.0
dsh,2014-12-04,36,1.10056e-07,6836.0
dsh,2014-12-05,65,1.08711e-07,6795.0
dsh,2014-12-06,18,8.93374e-08,5606.0
dsh,2014-12-07,75,1.18108e-07,7460.0
dsh,2014-12-08,89,1.62787e-07,10323.0
dsh,2014-12-09,83,1.58878e-07,10080.0
dsh,2014-12-10,318,2.00035e-07,12691.0
dsh,2014-12-11,35,1.55986e-07,9896.0
dsh,2014-12-14,30,1.2106e-07,7680.0
dsh,2014-12-15,68,1.22445e-07,7768.0
dsh,2014-12-16,118,1.02577e-07,6508.0
dsh,2014-12-17,24,8.36207e-08,5305.0
dsh,2014-12-18,223,8.39719e-08,5327.0
dsh,2014-12-19,40,8.95806e-08,5683.0
dsh,2014-12-20,23,8.61624e-08,5466.0
dsh,2014-12-21,24,8.77173e-08,5565.0
dsh,2014-12-22,47,9.20169e-08,6240.0
dsh,2014-12-23,99,9.95814e-08,6793.0
dsh,2014-12-24,64,1.02147e-07,7000.0
dsh,2014-12-25,36,1.04808e-07,7209.0
dsh,2014-12-26,24,1.1383e-07,7865.0
dsh,2014-12-27,50,1.03845e-07,7183.0
dsh,2014-12-28,114,8.96945e-08,6259.0
dsh,2014-12-29,20,1.17608e-07,8236.0
dsh,2014-12-30,191,7.09919e-08,4995.0
dsh,2014-12-31,15,7.96586e-08,5628.0
dsh,2015-01-01,23,6.40629e-08,4546.0
dsh,2015-01-02,4,6.75821e-08,4811.0
dsh,2015-01-03,2,6.02541e-08,4289.0
dsh,2015-01-04,10,5.76271e-08,4139.0
dsh,2015-01-05,23,6.13011e-08,4421.0
dsh,2015-01-06,5,6.02592e-08,4366.0
dsh,2015-01-07,11,6.27557e-08,4565.0
dsh,2015-01-08,29,6.28657e-08,4592.0
dsh,2015-01-09,17,6.05851e-08,4445.0
dsh,2015-01-10,5,5.70382e-08,4207.0
dsh,2015-01-11,11,5.86126e-08,4342.0
dsh,2015-01-12,10,5.11685e-08,3806.0
dsh,2015-01-13,3,4.5197e-08,3375.0
dsh,2015-01-14,2,3.68652e-08,2764.0
dsh,2015-01-15,5,3.80942e-08,2867.0
dsh,2015-01-16,1,3.63009e-08,2744.0
dsh,2015-01-17,10,3.49947e-08,2655.0
dsh,2015-01-18,0,3.82062e-08,2909.0
dsh,2015-01-19,1,3.45941e-08,2644.0
dsh,2015-01-20,6,3.60995e-08,2770.0
dsh,2015-01-21,2,3.50213e-08,2697.0
dsh,2015-01-22,46,3.9891e-08,3084.0
dsh,2015-01-23,23,4.43234e-08,3440.0
dsh,2015-01-24,5,4.71694e-08,3675.0
dsh,2015-01-25,4,5.46615e-08,4275.0
dsh,2015-01-26,36,5.09777e-08,4003.0
dsh,2015-01-27,6,4.80804e-08,3789.0
dsh,2015-01-28,1,5.01638e-08,3967.0
dsh,2015-01-29,3,4.07166e-08,3232.0
dsh,2015-01-30,3,4.12132e-08,3283.0
dsh,2015-01-31,63,4.78926e-08,3831.0
dsh,2015-02-01,63,4.45459e-08,3574.0
dsh,2015-02-02,32,7.53142e-08,6060.0
dsh,2015-02-03,22,5.33578e-08,4315.0
dsh,2015-02-04,2,5.18531e-08,4206.0
dsh,2015-02-05,28,5.81578e-08,4732.0
dsh,2015-02-06,5,6.15597e-08,5026.0
dsh,2015-02-07,28,6.9843e-08,5720.0
dsh,2015-02-08,2,6.42379e-08,5279.0
dsh,2015-02-09,9,5.74593e-08,4737.0
dsh,2015-02-10,4,5.62985e-08,4658.0
dsh,2015-02-11,3,5.22386e-08,4336.0
dsh,2015-02-12,1,5.20883e-08,4338.0
dsh,2015-02-13,61,5.76154e-08,4818.0
dsh,2015-02-14,4,6.38364e-08,5350.0
dsh,2015-02-15,1,5.63798e-08,4742.0
dsh,2015-02-16,20,5.56818e-08,4699.0
dsh,2015-02-17,31,5.74439e-08,4862.0
dsh,2015-02-18,20,6.73375e-08,5717.0
dsh,2015-02-19,75,8.05081e-08,6860.0
dsh,2015-02-20,42,8.33574e-08,7126.0
dsh,2015-02-21,46,8.08801e-08,6933.0
dsh,2015-02-22,151,7.40248e-08,6367.0
dsh,2015-02-23,78,7.15376e-08,6173.0
dsh,2015-02-24,34,7.86782e-08,6811.0
dsh,2015-02-25,93,5.94293e-08,5160.0
dsh,2015-02-26,2,5.87948e-08,5121.0
dsh,2015-02-27,13,6.45811e-08,5641.0
dsh,2015-02-28,26,7.5384e-08,6607.0
dsh,2015-03-01,51,5.99161e-08,5267.0
dsh,2015-03-02,26,6.62322e-08,5838.0
dsh,2015-03-03,52,6.26742e-08,5543.0
dsh,2015-03-04,18,6.15651e-08,5463.0
dsh,2015-03-05,11,7.41541e-08,6599.0
dsh,2015-03-06,57,8.28881e-08,7399.0
dsh,2015-03-07,5,8.01688e-08,7177.0
dsh,2015-03-08,44,7.36443e-08,6612.0
dsh,2015-03-09,2,1.00959e-07,9090.0
dsh,2015-03-10,161,9.7792e-08,8832.0
dsh,2015-03-11,30,9.73297e-08,8816.0
dsh,2015-03-12,66,8.19139e-08,7436.0
dsh,2015-03-13,108,1.01466e-07,9239.0
dsh,2015-03-14,14,9.17987e-08,8380.0
dsh,2015-03-15,49,1.02529e-07,9390.0
dsh,2015-03-16,2292,1.50176e-07,13799.0
dsh,2015-03-17,102,1.25918e-07,11598.0
dsh,2015-03-18,10,1.13993e-07,10530.0
dsh,2015-03-19,24,1.22952e-07,11388.0
dsh,2015-03-20,27,1.2951e-07,12028.0
dsh,2015-03-21,8,1.4644e-07,13638.0
dsh,2015-03-22,49,1.42529e-07,13310.0
dsh,2015-03-23,32,1.43171e-07,13401.0
dsh,2015-03-24,29,1.18608e-07,11134.0
dsh,2015-03-25,221,1.07542e-07,10120.0
dsh,2015-03-26,11,1.19667e-07,11290.0
dsh,2015-03-27,9,1.35847e-07,12848.0
dsh,2015-03-28,68,1.37146e-07,13006.0
dsh,2015-03-29,10,1.15111e-07,10945.0
dsh,2015-03-30,6,1.28232e-07,12226.0
dsh,2015-03-31,220,1.3675e-07,13072.0
dsh,2015-04-02,67,1.40132e-07,13435.0
dsh,2015-04-03,36,1.38912e-07,13352.0
dsh,2015-04-04,15,1.37108e-07,13210.0
dsh,2015-04-05,38,1.13084e-07,10923.0
dsh,2015-04-06,55,1.2368e-07,11974.0
dsh,2015-04-07,81,1.21233e-07,11769.0
dsh,2015-04-08,20,1.29364e-07,12589.0
dsh,2015-04-09,83,1.17591e-07,11468.0
dsh,2015-04-10,16,1.11421e-07,10893.0
dsh,2015-04-11,63,1.22095e-07,11968.0
dsh,2015-04-12,13,1.28739e-07,12649.0
dsh,2015-04-13,72,1.41513e-07,13939.0
dsh,2015-04-14,71,1.04444e-07,10313.0
dsh,2015-04-15,326,1.15942e-07,11474.0
dsh,2015-04-16,475,1.34616e-07,13356.0
dsh,2015-04-17,342,1.1207e-07,11144.0
dsh,2015-04-18,18,1.1304e-07,11268.0
dsh,2015-04-19,6,1.24524e-07,12441.0
dsh,2015-04-20,7,1.25848e-07,12604.0
dsh,2015-04-21,88,8.74083e-08,8774.0
dsh,2015-04-22,112,1.10631e-07,11130.0
dsh,2015-04-23,69,1.07979e-07,10888.0
dsh,2015-04-24,76,1.12928e-07,11414.0
dsh,2015-04-25,114,1.07557e-07,10896.0
dsh,2015-04-26,7,1.14173e-07,11603.0
dsh,2015-04-27,55,1.13559e-07,11566.0
dsh,2015-04-28,95,9.08172e-08,9269.0
dsh,2015-04-29,16,9.97403e-08,10201.0
dsh,2015-04-30,66,1.11985e-07,11465.0
dsh,2015-05-01,16,1.15065e-07,11781.0
dsh,2015-05-02,5,1.1498e-07,11772.0
dsh,2015-05-03,3,1.22127e-07,12504.0
dsh,2015-05-04,20,9.95452e-08,10192.0
dsh,2015-05-05,195,9.13306e-08,9351.0
dsh,2015-05-06,3,9.50404e-08,9730.0
dsh,2015-05-07,31,9.53796e-08,9765.0
dsh,2015-05-08,96,1.08041e-07,11271.0
dsh,2015-05-09,74,1.21514e-07,12702.0
dsh,2015-05-10,107,1.26205e-07,13221.0
dsh,2015-05-11,52,1.07791e-07,11314.0
dsh,2015-05-12,208,1.04442e-07,10983.0
dsh,2015-05-13,37,1.06675e-07,11240.0
dsh,2015-05-14,95,1.03566e-07,10935.0
dsh,2015-05-15,58,1.0194e-07,10786.0
dsh,2015-05-16,16,1.11989e-07,11871.0
dsh,2015-05-17,30,1.0488e-07,11144.0
dsh,2015-05-18,15,1.06133e-07,11301.0
dsh,2015-05-19,17,9.53494e-08,10174.0
dsh,2015-05-20,10,8.92369e-08,9540.0
dsh,2015-05-21,43,8.19463e-08,8779.0
dsh,2015-05-22,16,8.58008e-08,9210.0
dsh,2015-05-23,54,8.09319e-08,8703.0
dsh,2015-05-24,20,8.6198e-08,9287.0
dsh,2015-05-25,12,8.37454e-08,9039.0
dsh,2015-05-26,18,8.00172e-08,8653.0
dsh,2015-05-27,55,8.09793e-08,8775.0
dsh,2015-05-28,10,8.77522e-08,9528.0
dsh,2015-05-29,6,8.48162e-08,9225.0
dsh,2015-05-30,248,9.28994e-08,10124.0
dsh,2015-05-31,186,1.01698e-07,11104.0
dsh,2015-06-01,35,9.99625e-08,10936.0
dsh,2015-06-02,52,1.01277e-07,11102.0
dsh,2015-06-03,8,9.52409e-08,10459.0
dsh,2015-06-04,333,1.14963e-07,12650.0
dsh,2015-06-05,493,1.18919e-07,13110.0
dsh,2015-06-06,37,1.26205e-07,13944.0
dsh,2015-06-07,95,1.24782e-07,13809.0
dsh,2015-06-08,79,1.19515e-07,13244.0
dsh,2015-06-09,26,1.03216e-07,11460.0
dsh,2015-06-10,266,1.34304e-07,14927.0
dsh,2015-06-11,493,1.61322e-07,17979.0
dsh,2015-06-12,198,2.23427e-07,24949.0
dsh,2015-06-13,274,2.33926e-07,26168.0
dsh,2015-06-14,1094,2.13819e-07,23965.0
dsh,2015-06-15,92,1.81865e-07,20436.0
dsh,2015-06-16,81,1.88902e-07,21234.0
dsh,2015-06-17,1759,2.00398e-07,22538.0
dsh,2015-06-18,11,2.20162e-07,24809.0
dsh,2015-06-19,58,2.30975e-07,26058.0
dsh,2015-06-20,13,2.24237e-07,25336.0
dsh,2015-06-21,36,2.27702e-07,25786.0
dsh,2015-06-22,142,2.3697e-07,26885.0
dsh,2015-06-23,1219,1.52442e-07,17327.0
dsh,2015-06-24,273,1.47939e-07,16831.0
dsh,2015-06-25,11,1.49437e-07,17039.0
dsh,2015-06-26,789,1.30385e-07,14882.0
dsh,2015-06-27,25,1.17971e-07,13489.0
dsh,2015-06-28,221,1.08202e-07,12395.0
dsh,2015-06-29,460,1.21936e-07,13986.0
dsh,2015-06-30,546,1.67311e-07,19231.0
dsh,2015-07-01,376,1.66381e-07,19150.0
dsh,2015-07-02,130,1.82702e-07,21062.0
dsh,2015-07-03,272,1.62504e-07,18767.0
dsh,2015-07-04,25,1.64016e-07,18972.0
dsh,2015-07-05,22,1.5845e-07,18357.0
dsh,2015-07-06,87,1.52232e-07,17664.0
dsh,2015-07-07,26,1.4839e-07,17245.0
dsh,2015-07-08,105,1.58166e-07,18409.0
dsh,2015-07-09,353,1.63573e-07,19045.0
dsh,2015-07-10,26,1.68748e-07,19647.0
dsh,2015-07-11,618,1.81347e-07,21114.0
dsh,2015-07-12,141,2.25445e-07,26249.0
dsh,2015-07-13,423,2.0004e-07,23291.0
dsh,2015-07-14,337,2.13647e-07,25111.0
dsh,2015-07-15,35,2.10078e-07,24728.0
dsh,2015-07-16,51,2.57295e-07,30331.0
dsh,2015-07-17,62,2.21004e-07,26103.0
dsh,2015-07-18,74,2.00497e-07,23711.0
dsh,2015-07-19,180,2.02568e-07,23990.0
dsh,2015-07-20,179,2.40518e-07,28534.0
dsh,2015-07-21,54,2.1989e-07,26127.0
dsh,2015-07-22,28,2.13063e-07,25351.0
dsh,2015-07-23,97,1.8458e-07,21998.0
dsh,2015-07-24,11,1.89047e-07,22564.0
dsh,2015-07-25,14,1.99487e-07,23845.0
dsh,2015-07-26,30,1.77477e-07,21246.0
dsh,2015-07-27,58,1.91676e-07,22992.0
dsh,2015-07-28,14,1.94972e-07,23429.0
dsh,2015-07-29,15,2.19284e-07,26382.0
dsh,2015-07-31,6,0.00226196,0.0
dsh,2015-08-01,30,0.00173833,0.0
dsh,2015-08-02,15,0.00186018,0.0
dsh,2015-08-03,16,0.0023124,0.0
dsh,2015-08-04,26,0.00191497,0.0
dsh,2015-08-05,2,0.00191734,0.0
dsh,2015-08-06,18,0.00170869,0.0
dsh,2015-08-07,26,0.00179691,0.0
dsh,2015-08-08,1,0.00211746,0.0
dsh,2015-08-09,5,0.00198345,0.0
dsh,2015-08-10,4,0.00173793,0.0
dsh,2015-08-11,3,0.00179872,0.0
dsh,2015-08-12,1,0.0018602,0.0
dsh,2015-08-13,106,0.00191889,0.0
dsh,2015-08-14,52,0.00191759,0.0
dsh,2015-08-15,2,0.00174523,0.0
dsh,2015-08-16,7,0.00181179,0.0
dsh,2015-08-17,0,0.00168916,0.0
dsh,2015-08-18,38,0.00154376,0.0
dsh,2015-08-19,7,0.00151934,0.0
dsh,2015-08-20,7,0.00161603,0.0
dsh,2015-08-21,0,0.00160983,0.0
dsh,2015-08-22,25,0.00139259,0.0
dsh,2015-08-23,0,0.0011806,0.0
dsh,2015-08-24,7,0.00146982,0.0
dsh,2015-08-25,0,0.00139008,0.0
dsh,2015-08-26,14,0.00139317,0.0
dsh,2015-08-27,2,0.00132147,0.0
dsh,2015-08-28,0,0.00133272,0.0
dsh,2015-08-29,0,0.00103886,0.0
dsh,2015-08-30,0,0.00125144,0.0
dsh,2015-09-01,0,0.00130683,0.0
dsh,2015-09-02,3,0.0013012,0.0
dsh,2015-09-03,6,0.00126049,0.0
dsh,2015-09-04,0,0.00125619,0.0
dsh,2015-09-05,1,0.00126446,0.0
dsh,2015-09-06,5,0.00096382,0.0
dsh,2015-09-07,0,0.000960332,0.0
dsh,2015-09-08,0,0.00101602,0.0
dsh,2015-09-09,0,0.00149094,0.0
dsh,2015-09-10,0,0.000891983,0.0
dsh,2015-09-11,0,0.000903558,0.0
dsh,2015-09-12,205,0.00196473,0.0
dsh,2015-09-13,10,0.00105547,0.0
dsh,2015-09-14,0,0.00116372,0.0
dsh,2015-09-15,31,0.00107006,0.0
dsh,2015-09-16,14,0.00128158,0.0
dsh,2015-09-17,0,0.00154203,0.0
dsh,2015-09-18,43,0.00153501,18510.0
dsh,2015-09-19,22,0.00159177,19195.0
dsh,2015-09-20,65,0.00115226,13895.0
dsh,2015-09-21,2,0.00113582,13696.0
dsh,2015-09-22,13,0.00110693,13348.0
dsh,2015-09-23,0,0.00143654,17323.0
dsh,2015-09-24,0,0.0011503,13871.0
dsh,2015-09-25,1,0.00112827,13605.0
dsh,2015-09-26,0,0.00112787,13600.0
dsh,2015-09-27,0,0.00107852,13005.0
dsh,2015-09-28,14,0.00140889,16989.0
dsh,2015-09-29,1,0.0013457,16227.0
dsh,2015-09-30,0,0.00111546,13451.0
dsh,2015-10-01,3,0.00110977,13382.0
dsh,2015-10-02,6,0.00117084,14119.0
dsh,2015-10-03,4,0.00116753,14079.0
dsh,2015-10-04,0,0.00111915,13495.0
dsh,2015-10-05,68,0.000962949,11612.0
dsh,2015-10-06,394,0.00111648,13463.0
dsh,2015-10-07,0,0.00101148,12197.0
dsh,2015-10-08,11,0.00105384,12708.0
dsh,2015-10-09,4,0.00108957,13139.0
dsh,2015-10-10,7,0.000966712,11657.0
dsh,2015-10-11,16,0.000932256,11241.0
dsh,2015-10-12,33,0.000946985,11419.0
dsh,2015-10-13,25,0.000998092,12035.0
dsh,2015-10-14,0,0.00111212,13410.0
dsh,2015-10-15,0,0.00105757,12753.0
dsh,2015-10-16,1,0.00104034,12545.0
dsh,2015-10-17,44,0.00133535,16102.0
dsh,2015-10-18,13,0.00121226,14618.0
dsh,2015-10-19,0,0.00108434,13075.0
dsh,2015-10-20,80,0.00114638,13824.0
dsh,2015-10-21,1,0.00106635,12859.0
dsh,2015-10-22,8,0.00101174,12200.0
dsh,2015-10-23,35,0.00105187,12684.0
dsh,2015-10-24,2,0.0010181,12277.0
dsh,2015-10-25,106,0.00122704,14796.0
dsh,2015-10-26,21,0.00122281,14745.0
dsh,2015-10-27,0,0.00117095,14120.0
dsh,2015-10-28,207,0.00127422,15365.0
dsh,2015-10-29,1,0.00137109,16533.0
dsh,2015-10-30,102,0.00145018,17487.0
dsh,2015-10-31,16,0.00102233,12328.0
dsh,2015-11-01,26,0.0012706,15322.0
dsh,2015-11-02,17,0.00112361,13549.0
dsh,2015-11-03,0,0.00130966,15793.0
dsh,2015-11-04,42,0.00141921,17114.0
dsh,2015-11-05,101,0.00118549,14295.0
dsh,2015-11-06,1,0.00114512,13808.0
dsh,2015-11-07,13,0.00121192,14614.0
dsh,2015-11-08,0,0.000801035,9659.0
dsh,2015-11-09,157,0.00129512,15617.0
dsh,2015-11-10,0,0.00126272,15227.0
dsh,2015-11-11,11,0.00112215,13531.0
dsh,2015-11-12,1,0.000778993,9393.0
dsh,2015-11-13,0,0.000825569,9955.0
dsh,2015-11-14,23,0.00115446,13921.0
dsh,2015-11-15,0,0.00111544,13450.0
dsh,2015-11-16,15,0.00110156,13283.0
dsh,2015-11-17,11,0.00115447,13921.0
dsh,2015-11-18,0,0.00111683,13467.0
dsh,2015-11-19,0,0.00107317,12941.0
dsh,2015-11-20,65,0.00105249,12691.0
dsh,2015-11-21,1,0.000865071,10431.0
dsh,2015-11-22,0,0.000996597,12017.0
dsh,2015-11-23,5,0.00102354,12342.0
dsh,2015-11-24,7,0.00104167,12561.0
dsh,2015-11-25,9,0.00108028,13027.0
dsh,2015-11-26,12,0.00104981,12659.0
dsh,2015-11-27,0,0.00107388,12949.0
dsh,2015-11-28,146,0.00112491,13565.0
dsh,2015-11-29,59,0.00133088,16048.0
dsh,2015-11-30,0,0.00109019,13146.0
dsh,2015-12-01,1,0.00103531,12484.0
dsh,2015-12-02,2,0.00108092,13034.0
dsh,2015-12-03,0,0.00125998,15193.0
dsh,2015-12-04,32,0.00099587,12009.0
dsh,2015-12-05,0,0.00137941,16634.0
dsh,2015-12-06,114,0.0014426,17396.0
dsh,2015-12-07,6,0.00132195,15941.0
dsh,2015-12-08,14,0.00139079,16771.0
dsh,2015-12-09,2,0.0017478,21076.0
dsh,2015-12-10,26,0.00146803,17702.0
dsh,2015-12-11,8,0.00158914,19163.0
dsh,2015-12-12,6,0.00142237,17152.0
dsh,2015-12-13,11,0.00132922,16028.0
dsh,2015-12-14,22,0.00162336,19575.0
dsh,2015-12-15,76,0.0016108,19424.0
dsh,2015-12-16,42,0.00143422,17295.0
dsh,2015-12-17,36,0.00151589,18279.0
dsh,2015-12-18,52,0.00154382,18616.0
dsh,2015-12-19,33,0.0014255,17189.0
dsh,2015-12-20,36,0.00140944,16996.0
dsh,2015-12-21,19,0.00202049,24364.0
dsh,2015-12-22,11,0.00163406,19704.0
dsh,2015-12-23,13,0.00136996,16520.0
dsh,2015-12-24,4,0.00135343,16320.0
dsh,2015-12-25,33,0.00133539,16103.0
dsh,2015-12-26,14,0.00120939,14583.0
dsh,2015-12-27,9,0.00120488,14529.0
dsh,2015-12-28,1,0.00122143,14729.0
dsh,2015-12-29,0,0.00128715,15521.0
dsh,2015-12-30,8,0.00121412,14640.0
dsh,2015-12-31,7,0.00131596,15869.0
dsh,2016-01-01,0,0.00131563,15865.0
dsh,2016-01-02,92,0.00177108,21357.0
dsh,2016-01-03,140,0.00153228,18477.0
dsh,2016-01-04,86,0.00145841,17586.0
dsh,2016-01-05,16,0.00149301,18004.0
dsh,2016-01-06,3,0.0018454,22253.0
dsh,2016-01-07,2,0.00206154,24859.0
dsh,2016-01-08,25,0.00140237,16911.0
dsh,2016-01-09,5,0.00143021,17246.0
dsh,2016-01-10,127,0.00150015,18090.0
dsh,2016-01-11,18,0.00166788,20112.0
dsh,2016-01-12,81,0.0017082,20599.0
dsh,2016-01-13,30,0.00150898,18196.0
dsh,2016-01-14,29,0.00158545,19118.0
dsh,2016-01-15,126,0.00149496,18027.0
dsh,2016-01-16,9,0.00134424,16210.0
dsh,2016-01-17,6,0.0015299,18448.0
dsh,2016-01-18,40,0.00140138,16899.0
dsh,2016-01-19,58,0.00179875,21690.0
dsh,2016-01-20,44,0.00153444,18503.0
dsh,2016-01-21,1,0.00202417,24409.0
dsh,2016-01-22,3,0.00164407,19825.0
dsh,2016-01-23,19,0.00161354,19457.0
dsh,2016-01-24,25,0.00192701,23237.0
dsh,2016-01-25,1,0.00161366,19458.0
dsh,2016-01-26,11,0.00171072,20629.0
dsh,2016-01-27,17,0.00157697,19016.0
dsh,2016-01-28,9,0.00155883,18797.0
dsh,2016-01-29,3,0.00156706,18897.0
dsh,2016-01-30,58,0.00144835,17465.0
dsh,2016-01-31,11,0.00126507,15255.0
dsh,2016-02-01,0,0.00153579,18519.0
dsh,2016-02-02,119,0.00144786,17459.0
dsh,2016-02-03,13,0.00121629,14667.0
dsh,2016-02-04,135,0.00150956,18203.0
dsh,2016-02-05,81,0.00136195,16423.0
dsh,2016-02-06,81,0.00132664,15997.0
dsh,2016-02-07,37,0.00132116,15931.0
dsh,2016-02-08,13,0.00165068,19905.0
dsh,2016-02-09,10,0.00129728,15643.0
dsh,2016-02-10,44,0.00133818,16137.0
dsh,2016-02-11,60,0.00167065,20146.0
dsh,2016-02-12,24,0.00189636,22868.0
dsh,2016-02-13,85,0.00202697,24443.0
dsh,2016-02-14,31,0.00154908,18680.0
dsh,2016-02-15,144,0.00252609,30461.0
dsh,2016-02-16,30,0.00198654,23955.0
dsh,2016-02-17,256,0.00116841,14089.0
dsh,2016-02-18,19,0.00171708,20706.0
dsh,2016-02-19,214,0.00185775,22402.0
dsh,2016-02-20,56,0.00222943,26884.0
dsh,2016-02-21,41,0.002087,25166.0
dsh,2016-02-22,161,0.00262926,31706.0
dsh,2016-02-23,2,0.00183012,22069.0
dsh,2016-02-24,74,0.00176559,21291.0
dsh,2016-02-25,4,0.00211753,25535.0
dsh,2016-02-26,34,0.00185588,22379.0
dsh,2016-02-27,2,0.00194988,23513.0
dsh,2016-02-28,66,0.00217461,26223.0
dsh,2016-02-29,41,0.00212903,25673.0
dsh,2016-03-01,10,0.00186445,22483.0
dsh,2016-03-02,40,0.00180806,21803.0
